Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
2942,Henry IV,16,5.3.42,PRINCE HENRY,"What, stand'st thou idle here? lend me thy sword:"
2943,Henry IV,16,5.3.43,PRINCE HENRY,Many a nobleman lies stark and stiff
2944,Henry IV,16,5.3.44,PRINCE HENRY,"Under the hoofs of vaunting enemies,"
2945,Henry IV,16,5.3.45,PRINCE HENRY,"Whose deaths are yet unrevenged: I prithee,"
2946,Henry IV,16,5.3.46,PRINCE HENRY,lend me thy sword.
2947,Henry IV,17,5.3.47,FALSTAFF,"O Hal, I prithee, give me leave to breathe awhile."
2948,Henry IV,17,5.3.48,FALSTAFF,Turk Gregory never did such deeds in arms as I have
2949,Henry IV,17,5.3.49,FALSTAFF,"done this day. I have paid Percy, I have made him sure."
2950,Henry IV,18,5.3.50,PRINCE HENRY,"He is, indeed, and living to kill thee. I prithee,"
2951,Henry IV,18,5.3.51,PRINCE HENRY,lend me thy sword.
2952,Henry IV,19,5.3.52,FALSTAFF,"Nay, before God, Hal, if Percy be alive, thou get'st"
2953,Henry IV,19,5.3.53,FALSTAFF,"not my sword, but take my pistol, if thou wilt."
2954,Henry IV,20,5.3.54,PRINCE HENRY,"Give it to me: what, is it in the case?"
2955,Henry IV,21,5.3.55,FALSTAFF,"Ay, Hal, 'tis hot, 'tis hot, there's that will sack a city."
2956,Henry IV,21,,FALSTAFF,"PRINCE HENRY draws it out, and finds it to be a bottle of sack"
2957,Henry IV,22,5.3.56,PRINCE HENRY,"What, is it a time to jest and dally now?"
2958,Henry IV,22,,PRINCE HENRY,He throws the bottle at him. Exit
2959,Henry IV,23,5.3.57,FALSTAFF,"Well, if Percy be alive, I'll pierce him. If he do"
2960,Henry IV,23,5.3.58,FALSTAFF,"come in my way, so: if he do not, if I come in his"
2961,Henry IV,23,5.3.59,FALSTAFF,"willingly, let him make a carbonado of me. I like"
2962,Henry IV,23,5.3.60,FALSTAFF,not such grinning honour as Sir Walter hath: give me
2963,Henry IV,23,5.3.61,FALSTAFF,"life: which if I can save, so, if not, honour comes"
2964,Henry IV,23,5.3.62,FALSTAFF,"unlooked for, and there's an end."
2965,Henry IV,23,,FALSTAFF,Exit FALSTAFF
2966,Henry IV,23,,FALSTAFF,SCENE IV. Another part of the field.
2967,Henry IV,23,,FALSTAFF,"Alarum. Excursions. Enter PRINCE HENRY, LORD JOHN OF LANCASTER, and EARL OF WESTMORELAND"
2968,Henry IV,1,5.4.1,KING HENRY IV,"I prithee,"
2969,Henry IV,1,5.4.2,KING HENRY IV,"Harry, withdraw thyself, thou bleed'st too much."
2970,Henry IV,1,5.4.3,KING HENRY IV,"Lord John of Lancaster, go you with him."
2971,Henry IV,2,5.4.4,LANCASTER,"Not I, my lord, unless I did bleed too."
2972,Henry IV,3,5.4.5,PRINCE HENRY,"I beseech your majesty, make up,"
2973,Henry IV,3,5.4.6,PRINCE HENRY,Lest your retirement do amaze your friends.
2974,Henry IV,4,5.4.7,KING HENRY IV,I will do so.
2975,Henry IV,4,5.4.8,KING HENRY IV,"My Lord of Westmoreland, lead him to his tent."
2976,Henry IV,5,5.4.9,WESTMORELAND,"Come, my lord, I'll lead you to your tent."
2977,Henry IV,6,5.4.10,PRINCE HENRY,"Lead me, my lord? I do not need your help:"
2978,Henry IV,6,5.4.11,PRINCE HENRY,And God forbid a shallow scratch should drive
2979,Henry IV,6,5.4.12,PRINCE HENRY,"The Prince of Wales from such a field as this,"
2980,Henry IV,6,5.4.13,PRINCE HENRY,"Where stain'd nobility lies trodden on,"
2981,Henry IV,6,5.4.14,PRINCE HENRY,and rebels' arms triumph in massacres!
2982,Henry IV,7,5.4.15,LANCASTER,"We breathe too long: come, cousin Westmoreland,"
2983,Henry IV,7,5.4.16,LANCASTER,"Our duty this way lies, for God's sake come."
2984,Henry IV,7,,LANCASTER,Exeunt LANCASTER and WESTMORELAND
2985,Henry IV,8,5.4.17,PRINCE HENRY,"By God, thou hast deceived me, Lancaster,"
2986,Henry IV,8,5.4.18,PRINCE HENRY,I did not think thee lord of such a spirit:
2987,Henry IV,8,5.4.19,PRINCE HENRY,"Before, I loved thee as a brother, John,"
2988,Henry IV,8,5.4.20,PRINCE HENRY,"But now, I do respect thee as my soul."
2989,Henry IV,9,5.4.21,KING HENRY IV,I saw him hold Lord Percy at the point
2990,Henry IV,9,5.4.22,KING HENRY IV,With lustier maintenance than I did look for
2991,Henry IV,9,5.4.23,KING HENRY IV,Of such an ungrown warrior.
2992,Henry IV,10,5.4.24,PRINCE HENRY,"O, this boy"
2993,Henry IV,10,5.4.25,PRINCE HENRY,Lends mettle to us all!
2994,Henry IV,10,,PRINCE HENRY,Exit
2995,Henry IV,10,,PRINCE HENRY,Enter DOUGLAS
2996,Henry IV,11,5.4.26,EARL OF DOUGLAS,Another king! they grow like Hydra's heads:
2997,Henry IV,11,5.4.27,EARL OF DOUGLAS,"I am the Douglas, fatal to all those"
2998,Henry IV,11,5.4.28,EARL OF DOUGLAS,"That wear those colours on them: what art thou,"
2999,Henry IV,11,5.4.29,EARL OF DOUGLAS,That counterfeit'st the person of a king?
3000,Henry IV,12,5.4.30,KING HENRY IV,"The king himself, who, Douglas, grieves at heart"
3001,Henry IV,12,5.4.31,KING HENRY IV,So many of his shadows thou hast met
3002,Henry IV,12,5.4.32,KING HENRY IV,And not the very king. I have two boys
3003,Henry IV,12,5.4.33,KING HENRY IV,Seek Percy and thyself about the field:
3004,Henry IV,12,5.4.34,KING HENRY IV,"But, seeing thou fall'st on me so luckily,"
3005,Henry IV,12,5.4.35,KING HENRY IV,"I will assay thee: so, defend thyself."
3006,Henry IV,13,5.4.36,EARL OF DOUGLAS,"I fear thou art another counterfeit,"
3007,Henry IV,13,5.4.37,EARL OF DOUGLAS,"And yet, in faith, thou bear'st thee like a king:"
3008,Henry IV,13,5.4.38,EARL OF DOUGLAS,"But mine I am sure thou art, whoe'er thou be,"
3009,Henry IV,13,5.4.39,EARL OF DOUGLAS,And thus I win thee.
3010,Henry IV,13,,EARL OF DOUGLAS,"They fight. KING HENRY being in danger, PRINCE HENRY enters"
3011,Henry IV,14,5.4.40,PRINCE HENRY,"Hold up thy head, vile Scot, or thou art like"
3012,Henry IV,14,5.4.41,PRINCE HENRY,Never to hold it up again! the spirits
3013,Henry IV,14,5.4.42,PRINCE HENRY,"Of valiant Shirley, Stafford, Blunt, are in my arms:"
3014,Henry IV,14,5.4.43,PRINCE HENRY,"It is the Prince of Wales that threatens thee,"
3015,Henry IV,14,5.4.44,PRINCE HENRY,Who never promiseth but he means to pay.
3016,Henry IV,14,5.4.44,PRINCE HENRY,They fight: DOUGLAS flies
3017,Henry IV,14,5.4.45,PRINCE HENRY,"Cheerly, my lord	how fares your grace?"
3018,Henry IV,14,5.4.46,PRINCE HENRY,"Sir Nicholas Gawsey hath for succor sent,"
3019,Henry IV,14,5.4.47,PRINCE HENRY,And so hath Clifton: I'll to Clifton straight.
3020,Henry IV,15,5.4.48,KING HENRY IV,"Stay, and breathe awhile:"
3021,Henry IV,15,5.4.49,KING HENRY IV,"Thou hast redeem'd thy lost opinion,"
3022,Henry IV,15,5.4.50,KING HENRY IV,"And show'd thou makest some tender of my life,"
3023,Henry IV,15,5.4.51,KING HENRY IV,In this fair rescue thou hast brought to me.
3024,Henry IV,16,5.4.52,PRINCE HENRY,O God! they did me too much injury
3025,Henry IV,16,5.4.53,PRINCE HENRY,That ever said I hearken'd for your death.
3026,Henry IV,16,5.4.54,PRINCE HENRY,"If it were so, I might have let alone"
3027,Henry IV,16,5.4.55,PRINCE HENRY,"The insulting hand of Douglas over you,"
3028,Henry IV,16,5.4.56,PRINCE HENRY,Which would have been as speedy in your end
3029,Henry IV,16,5.4.57,PRINCE HENRY,As all the poisonous potions in the world
3030,Henry IV,16,5.4.58,PRINCE HENRY,And saved the treacherous labour of your son.
3031,Henry IV,17,5.4.59,KING HENRY IV,Make up to Clifton: I'll to Sir Nicholas Gawsey.
3032,Henry IV,17,,KING HENRY IV,Exit
3033,Henry IV,17,,KING HENRY IV,Enter HOTSPUR
3034,Henry IV,18,5.4.60,HOTSPUR,"If I mistake not, thou art Harry Monmouth."
3035,Henry IV,19,5.4.61,PRINCE HENRY,Thou speak'st as if I would deny my name.
3036,Henry IV,20,5.4.62,HOTSPUR,My name is Harry Percy.
3037,Henry IV,21,5.4.63,PRINCE HENRY,"Why, then I see"
3038,Henry IV,21,5.4.64,PRINCE HENRY,A very valiant rebel of the name.
3039,Henry IV,21,5.4.65,PRINCE HENRY,"I am the Prince of Wales, and think not, Percy,"
3040,Henry IV,21,5.4.66,PRINCE HENRY,To share with me in glory any more:
3041,Henry IV,21,5.4.67,PRINCE HENRY,"Two stars keep not their motion in one sphere,"
3042,Henry IV,21,5.4.68,PRINCE HENRY,"Nor can one England brook a double reign,"
3043,Henry IV,21,5.4.69,PRINCE HENRY,Of Harry Percy and the Prince of Wales.
3044,Henry IV,22,5.4.70,HOTSPUR,"Nor shall it, Harry, for the hour is come"
3045,Henry IV,22,5.4.71,HOTSPUR,"To end the one of us, and would to God"
3046,Henry IV,22,5.4.72,HOTSPUR,Thy name in arms were now as great as mine!
3047,Henry IV,23,5.4.73,PRINCE HENRY,"I'll make it greater ere I part from thee,"
3048,Henry IV,23,5.4.74,PRINCE HENRY,And all the budding honours on thy crest
3049,Henry IV,23,5.4.75,PRINCE HENRY,"I'll crop, to make a garland for my head."
3050,Henry IV,24,5.4.76,HOTSPUR,I can no longer brook thy vanities.
3051,Henry IV,24,,HOTSPUR,They fight
3052,Henry IV,24,,HOTSPUR,Enter FALSTAFF
3053,Henry IV,25,5.4.77,FALSTAFF,"Well said, Hal! to it Hal! Nay, you shall find no"
3054,Henry IV,25,5.4.78,FALSTAFF,"boy's play here, I can tell you."
3055,Henry IV,25,5.4.78,FALSTAFF,"Re-enter DOUGLAS, he fights with FALSTAFF,  who falls down as if he were dead, and exit DOUGLAS. HOTSPUR is wounded, and falls"
3056,Henry IV,26,5.4.79,HOTSPUR,"O, Harry, thou hast robb'd me of my youth!"
3057,Henry IV,26,5.4.80,HOTSPUR,I better brook the loss of brittle life
3058,Henry IV,26,5.4.81,HOTSPUR,"Than those proud titles thou hast won of me,"
3059,Henry IV,26,5.4.82,HOTSPUR,They wound my thoughts worse than sword my flesh:
3060,Henry IV,26,5.4.83,HOTSPUR,"But thought's the slave of life, and life time's fool,"
3061,Henry IV,26,5.4.84,HOTSPUR,"And time, that takes survey of all the world,"
3062,Henry IV,26,5.4.85,HOTSPUR,"Must have a stop. O, I could prophesy,"
3063,Henry IV,26,5.4.86,HOTSPUR,But that the earthy and cold hand of death
3064,Henry IV,26,5.4.87,HOTSPUR,"Lies on my tongue: no, Percy, thou art dust"
3065,Henry IV,26,5.4.88,HOTSPUR,And food for--
3066,Henry IV,26,,HOTSPUR,Dies
3067,Henry IV,27,5.4.89,PRINCE HENRY,"For worms, brave Percy: fare thee well, great heart!"
3068,Henry IV,27,5.4.90,PRINCE HENRY,"Ill-weaved ambition, how much art thou shrunk!"
3069,Henry IV,27,5.4.91,PRINCE HENRY,"When that this body did contain a spirit,"
3070,Henry IV,27,5.4.92,PRINCE HENRY,"A kingdom for it was too small a bound,"
3071,Henry IV,27,5.4.93,PRINCE HENRY,But now two paces of the vilest earth
3072,Henry IV,27,5.4.94,PRINCE HENRY,Is room enough: this earth that bears thee dead
3073,Henry IV,27,5.4.95,PRINCE HENRY,Bears not alive so stout a gentleman.
3074,Henry IV,27,5.4.96,PRINCE HENRY,"If thou wert sensible of courtesy,"
3075,Henry IV,27,5.4.97,PRINCE HENRY,I should not make so dear a show of zeal:
3076,Henry IV,27,5.4.98,PRINCE HENRY,"But let my favours hide thy mangled face,"
3077,Henry IV,27,5.4.99,PRINCE HENRY,"And, even in thy behalf, I'll thank myself"
3078,Henry IV,27,5.4.100,PRINCE HENRY,For doing these fair rites of tenderness.
3079,Henry IV,27,5.4.101,PRINCE HENRY,"Adieu, and take thy praise with thee to heaven!"
3080,Henry IV,27,5.4.102,PRINCE HENRY,"Thy ignominy sleep with thee in the grave,"
3081,Henry IV,27,5.4.103,PRINCE HENRY,But not remember'd in thy epitaph!
3082,Henry IV,27,,PRINCE HENRY,He spieth FALSTAFF on the ground
3083,Henry IV,27,5.4.104,PRINCE HENRY,"What, old acquaintance! could not all this flesh"
3084,Henry IV,27,5.4.105,PRINCE HENRY,"Keep in a little life? Poor Jack, farewell!"
3085,Henry IV,27,5.4.106,PRINCE HENRY,I could have better spared a better man:
3086,Henry IV,27,5.4.107,PRINCE HENRY,"O, I should have a heavy miss of thee,"
3087,Henry IV,27,5.4.108,PRINCE HENRY,If I were much in love with vanity!
3088,Henry IV,27,5.4.109,PRINCE HENRY,"Death hath not struck so fat a deer to-day,"
3089,Henry IV,27,5.4.110,PRINCE HENRY,"Though many dearer, in this bloody fray."
3090,Henry IV,27,5.4.111,PRINCE HENRY,Embowell'd will I see thee by and by:
3091,Henry IV,27,5.4.112,PRINCE HENRY,Till then in blood by noble Percy lie.
3092,Henry IV,27,,PRINCE HENRY,Exit PRINCE HENRY
3093,Henry IV,28,5.4.113,FALSTAFF,"[Rising up]  Embowelled! if thou embowel me to-day,"
3094,Henry IV,28,5.4.114,FALSTAFF,I'll give you leave to powder me and eat me too
3095,Henry IV,28,5.4.115,FALSTAFF,"to-morrow. 'Sblood,'twas time to counterfeit, or"
3096,Henry IV,28,5.4.116,FALSTAFF,that hot termagant Scot had paid me scot and lot too.
3097,Henry IV,28,5.4.117,FALSTAFF,"Counterfeit? I lie, I am no counterfeit: to die,"
3098,Henry IV,28,5.4.118,FALSTAFF,"is to be a counterfeit, for he is but the"
3099,Henry IV,28,5.4.119,FALSTAFF,counterfeit of a man who hath not the life of a man:
3100,Henry IV,28,5.4.120,FALSTAFF,"but to counterfeit dying, when a man thereby"
3101,Henry IV,28,5.4.121,FALSTAFF,"liveth, is to be no counterfeit, but the true and"
3102,Henry IV,28,5.4.122,FALSTAFF,perfect image of life indeed. The better part of
3103,Henry IV,28,5.4.123,FALSTAFF,"valour is discretion, in the which better part I"
3104,Henry IV,28,5.4.124,FALSTAFF,"have saved my life.'Zounds, I am afraid of this"
3105,Henry IV,28,5.4.125,FALSTAFF,"gunpowder Percy, though he be dead: how, if he"
3106,Henry IV,28,5.4.126,FALSTAFF,"should counterfeit too and rise? by my faith, I am"
3107,Henry IV,28,5.4.127,FALSTAFF,afraid he would prove the better counterfeit.
3108,Henry IV,28,5.4.128,FALSTAFF,"Therefore I'll make him sure, yea, and I'll swear I"
3109,Henry IV,28,5.4.129,FALSTAFF,killed him. Why may not he rise as well as I?
3110,Henry IV,28,5.4.130,FALSTAFF,"Nothing confutes me but eyes, and nobody sees me."
3111,Henry IV,28,5.4.131,FALSTAFF,"Therefore, sirrah,"
3112,Henry IV,28,,FALSTAFF,Stabbing him
3113,Henry IV,28,5.4.132,FALSTAFF,"with a new wound in your thigh, come you along with me."
3114,Henry IV,28,,FALSTAFF,Takes up HOTSPUR on his back
3115,Henry IV,28,,FALSTAFF,Re-enter PRINCE HENRY and LORD JOHN OF LANCASTER
3116,Henry IV,29,5.4.133,PRINCE HENRY,"Come, brother John, full bravely hast thou flesh'd"
3117,Henry IV,29,5.4.134,PRINCE HENRY,Thy maiden sword.
3118,Henry IV,30,5.4.135,LANCASTER,"But, soft! whom have we here?"
3119,Henry IV,30,5.4.136,LANCASTER,Did you not tell me this fat man was dead?
3120,Henry IV,31,5.4.137,PRINCE HENRY,"I did, I saw him dead,"
3121,Henry IV,31,5.4.138,PRINCE HENRY,Breathless and bleeding on the ground. Art
3122,Henry IV,31,5.4.139,PRINCE HENRY,thou alive?
3123,Henry IV,31,5.4.140,PRINCE HENRY,Or is it fantasy that plays upon our eyesight?
3124,Henry IV,31,5.4.141,PRINCE HENRY,"I prithee, speak, we will not trust our eyes"
3125,Henry IV,31,5.4.142,PRINCE HENRY,Without our ears: thou art not what thou seem'st.
3126,Henry IV,32,5.4.143,FALSTAFF,"No, that's certain, I am not a double man: but if I"
3127,Henry IV,32,5.4.144,FALSTAFF,"be not Jack Falstaff, then am I a Jack. There is Percy:"
3128,Henry IV,32,,FALSTAFF,Throwing the body down
3129,Henry IV,32,5.4.145,FALSTAFF,"if your father will do me any honour, so, if not, let"
3130,Henry IV,32,5.4.146,FALSTAFF,him kill the next Percy himself. I look to be either
3131,Henry IV,32,5.4.147,FALSTAFF,"earl or duke, I can assure you."
3132,Henry IV,33,5.4.148,PRINCE HENRY,"Why, Percy I killed myself and saw thee dead."
3133,Henry IV,34,5.4.149,FALSTAFF,"Didst thou? Lord, Lord, how this world is given to"
3134,Henry IV,34,5.4.150,FALSTAFF,"lying! I grant you I was down and out of breath,"
3135,Henry IV,34,5.4.151,FALSTAFF,and so was he: but we rose both at an instant and
3136,Henry IV,34,5.4.152,FALSTAFF,fought a long hour by Shrewsbury clock. If I may be
3137,Henry IV,34,5.4.153,FALSTAFF,"believed, so, if not, let them that should reward"
3138,Henry IV,34,5.4.154,FALSTAFF,valour bear the sin upon their own heads. I'll take
3139,Henry IV,34,5.4.155,FALSTAFF,"it upon my death, I gave him this wound in the"
3140,Henry IV,34,5.4.156,FALSTAFF,"thigh: if the man were alive and would deny it,"
3141,Henry IV,34,5.4.157,FALSTAFF,"'zounds, I would make him eat a piece of my sword."
3142,Henry IV,35,5.4.158,LANCASTER,This is the strangest tale that ever I heard.
3143,Henry IV,36,5.4.159,PRINCE HENRY,"This is the strangest fellow, brother John."
3144,Henry IV,36,5.4.160,PRINCE HENRY,"Come, bring your luggage nobly on your back:"
3145,Henry IV,36,5.4.161,PRINCE HENRY,"For my part, if a lie may do thee grace,"
3146,Henry IV,36,5.4.162,PRINCE HENRY,I'll gild it with the happiest terms I have.
3147,Henry IV,36,,PRINCE HENRY,A retreat is sounded
3148,Henry IV,36,5.4.163,PRINCE HENRY,"The trumpet sounds retreat, the day is ours."
3149,Henry IV,36,5.4.164,PRINCE HENRY,"Come, brother, let us to the highest of the field,"
3150,Henry IV,36,5.4.165,PRINCE HENRY,"To see what friends are living, who are dead."
3151,Henry IV,36,,PRINCE HENRY,Exeunt PRINCE HENRY and LANCASTER
3152,Henry IV,37,5.4.166,FALSTAFF,"I'll follow, as they say, for reward. He that"
3153,Henry IV,37,5.4.167,FALSTAFF,"rewards me, God reward him! If I do grow great,"
3154,Henry IV,37,5.4.168,FALSTAFF,"I'll grow less, for I'll purge, and leave sack, and"
3155,Henry IV,37,5.4.169,FALSTAFF,live cleanly as a nobleman should do.
3156,Henry IV,37,,FALSTAFF,Exit
3157,Henry IV,37,,FALSTAFF,SCENE V. Another part of the field.
3158,Henry IV,37,,FALSTAFF,"The trumpets sound. Enter KING HENRY IV, PRINCE  HENRY, LORD JOHN LANCASTER, EARL OF WESTMORELAND, with WORCESTER and VERNON prisoners"
3159,Henry IV,1,5.5.1,KING HENRY IV,Thus ever did rebellion find rebuke.
3160,Henry IV,1,5.5.2,KING HENRY IV,"Ill-spirited Worcester! did not we send grace,"
3161,Henry IV,1,5.5.3,KING HENRY IV,Pardon and terms of love to all of you?
3162,Henry IV,1,5.5.4,KING HENRY IV,And wouldst thou turn our offers contrary?
3163,Henry IV,1,5.5.5,KING HENRY IV,Misuse the tenor of thy kinsman's trust?
3164,Henry IV,1,5.5.6,KING HENRY IV,"Three knights upon our party slain to-day,"
3165,Henry IV,1,5.5.7,KING HENRY IV,A noble earl and many a creature else
3166,Henry IV,1,5.5.8,KING HENRY IV,"Had been alive this hour,"
3167,Henry IV,1,5.5.9,KING HENRY IV,If like a Christian thou hadst truly borne
3168,Henry IV,1,5.5.10,KING HENRY IV,Betwixt our armies true intelligence.
3169,Henry IV,2,5.5.11,EARL OF WORCESTER,"What I have done my safety urged me to,"
3170,Henry IV,2,5.5.12,EARL OF WORCESTER,"And I embrace this fortune patiently,"
3171,Henry IV,2,5.5.13,EARL OF WORCESTER,Since not to be avoided it falls on me.
3172,Henry IV,3,5.5.14,KING HENRY IV,Bear Worcester to the death and Vernon too:
3173,Henry IV,3,5.5.15,KING HENRY IV,Other offenders we will pause upon.
3174,Henry IV,3,,KING HENRY IV,"Exeunt WORCESTER and VERNON, guarded"
3175,Henry IV,3,5.5.16,KING HENRY IV,How goes the field?
3176,Henry IV,4,5.5.17,PRINCE HENRY,"The noble Scot, Lord Douglas, when he saw"
3177,Henry IV,4,5.5.18,PRINCE HENRY,"The fortune of the day quite turn'd from him,"
3178,Henry IV,4,5.5.19,PRINCE HENRY,"The noble Percy slain, and all his men"
3179,Henry IV,4,5.5.20,PRINCE HENRY,"Upon the foot of fear, fled with the rest,"
3180,Henry IV,4,5.5.21,PRINCE HENRY,"And falling from a hill, he was so bruised"
3181,Henry IV,4,5.5.22,PRINCE HENRY,That the pursuers took him. At my tent
3182,Henry IV,4,5.5.23,PRINCE HENRY,"The Douglas is, and I beseech your grace"
3183,Henry IV,4,5.5.24,PRINCE HENRY,I may dispose of him.
3184,Henry IV,5,5.5.25,KING HENRY IV,With all my heart.
3185,Henry IV,6,5.5.26,PRINCE HENRY,"Then, brother John of Lancaster, to you"
3186,Henry IV,6,5.5.27,PRINCE HENRY,This honourable bounty shall belong:
3187,Henry IV,6,5.5.28,PRINCE HENRY,"Go to the Douglas, and deliver him"
3188,Henry IV,6,5.5.29,PRINCE HENRY,"Up to his pleasure, ransomless and free:"
3189,Henry IV,6,5.5.30,PRINCE HENRY,His valour shown upon our crests to-day
3190,Henry IV,6,5.5.31,PRINCE HENRY,Hath taught us how to cherish such high deeds
3191,Henry IV,6,5.5.32,PRINCE HENRY,Even in the bosom of our adversaries.
3192,Henry IV,7,5.5.33,LANCASTER,"I thank your grace for this high courtesy,"
3193,Henry IV,7,5.5.34,LANCASTER,Which I shall give away immediately.
3194,Henry IV,8,5.5.35,KING HENRY IV,"Then this remains, that we divide our power."
3195,Henry IV,8,5.5.36,KING HENRY IV,"You, son John, and my cousin Westmoreland"
3196,Henry IV,8,5.5.37,KING HENRY IV,"Towards York shall bend you with your dearest speed,"
3197,Henry IV,8,5.5.38,KING HENRY IV,"To meet Northumberland and the prelate Scroop,"
